SubjectID,Date,LocalTime,UnityTime,Phase,Trial,Step,TrialTimePassed,gazeOriginX,gazeOriginY,gazeOriginZ,gazeDirectionX,gazeDirectionY,gazeDirectionZ,leftPupil,rightPupil,combinedPupil,baselineCorrected,hitX,hitY,hitZ,objectName,EYE_EXPRESSION_LEFT_BLINK_HTC,EYE_EXPRESSION_LEFT_WIDE_HTC,EYE_EXPRESSION_RIGHT_BLINK_HTC,EYE_EXPRESSION_RIGHT_WIDE_HTC,EYE_EXPRESSION_LEFT_SQUEEZE_HTC,EYE_EXPRESSION_RIGHT_SQUEEZE_HTC,EYE_EXPRESSION_LEFT_DOWN_HTC,EYE_EXPRESSION_RIGHT_DOWN_HTC,EYE_EXPRESSION_LEFT_OUT_HTC,EYE_EXPRESSION_RIGHT_IN_HTC,EYE_EXPRESSION_LEFT_IN_HTC,EYE_EXPRESSION_RIGHT_OUT_HTC,EYE_EXPRESSION_LEFT_UP_HTC,EYE_EXPRESSION_RIGHT_UP_HTC,XR_LIP_EXPRESSION_JAW_RIGHT_HTC,XR_LIP_EXPRESSION_JAW_LEFT_HTC,XR_LIP_EXPRESSION_JAW_FORWARD_HTC,XR_LIP_EXPRESSION_JAW_OPEN_HTC,XR_LIP_EXPRESSION_MOUTH_APE_SHAPE_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_POUT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_RIGHT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_SUCK_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERLAY_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP1_HTC,XR_LIP_EXPRESSION_TONGUE_LEFT_HTC,XR_LIP_EXPRESSION_TONGUE_RIGHT_HTC,XR_LIP_EXPRESSION_TONGUE_UP_HTC,XR_LIP_EXPRESSION_TONGUE_DOWN_HTC,XR_LIP_EXPRESSION_TONGUE_ROLL_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP2_HTC,XR_LIP_EXPRESSION_TONGUE_UPRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_UPLEFT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNLEFT_MORPH_HTC,
Participant,7_3,11_49_59,10.3409,0,2,0,10.34089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.757382,3.743998,3.75069,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3444,0,2,0,10.34435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.770906,3.743707,3.757307,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3476,0,2,0,10.34758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.736934,3.723176,3.730055,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3507,0,2,0,10.35074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.736486,3.716337,3.726412,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3539,0,2,0,10.35389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.714051,3.712547,3.713299,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3571,0,2,0,10.35711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.763389,3.724177,3.743783,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3603,0,2,0,10.36027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.712769,3.763138,3.737953,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3637,0,2,0,10.36369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.756898,3.733989,3.745444,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3668,0,2,0,10.36683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.709586,3.747936,3.728761,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3701,0,2,0,10.37006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.712864,3.713183,3.713023,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3733,0,2,0,10.37332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.765251,3.738374,3.751812,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3767,0,2,0,10.3767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.745089,3.719211,3.73215,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3801,0,2,0,10.38006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.725138,3.71798,3.721559,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3837,0,2,0,10.38369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.738416,3.754278,3.746347,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3871,0,2,0,10.38707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.724532,3.757831,3.741181,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3903,0,2,0,10.3903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.76126,3.712886,3.737073,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3938,0,2,0,10.39384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.715441,3.734778,3.725109,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.3972,0,2,0,10.39719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.738774,3.733438,3.736106,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4006,0,2,0,10.40058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.710012,3.716808,3.71341,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4041,0,2,0,10.40412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.717741,3.722718,3.72023,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4078,0,2,0,10.4078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.702838,3.733819,3.718329,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4110,0,2,0,10.41103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.706765,3.714118,3.710442,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4145,0,2,0,10.41446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.718615,3.759045,3.73883,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4178,0,2,0,10.41781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.715955,3.712601,3.714278,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4211,0,2,0,10.42112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.734017,3.718362,3.72619,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4247,0,2,0,10.42465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.727512,3.754092,3.740802,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4280,0,2,0,10.42803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.743372,3.73086,3.737116,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4313,0,2,0,10.43126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.704443,3.714502,3.709472,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4344,0,2,0,10.43443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.697251,3.698171,3.697711,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4377,0,2,0,10.43765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.696208,3.73775,3.716979,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4409,0,2,0,10.44087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.723407,3.730772,3.727089,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4447,0,2,0,10.44468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.728277,3.707521,3.717899,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4483,0,2,0,10.44827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.718036,3.73489,3.726463,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4515,0,2,0,10.45152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.745334,3.747132,3.746233,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4549,0,2,0,10.4549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.707826,3.724014,3.71592,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4581,0,2,0,10.45807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.721785,3.73882,3.730303,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4614,0,2,0,10.46138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.740516,3.707242,3.723879,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4648,0,2,0,10.46477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.690796,3.735163,3.712979,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4679,0,2,0,10.46793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.705482,3.740494,3.722988,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4712,0,2,0,10.4712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.698253,3.703544,3.700899,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4745,0,2,0,10.47451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.711569,3.713027,3.712298,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4903,0,2,0,10.4903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.710359,3.720829,3.715594,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4937,0,2,0,10.49373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.728088,3.683247,3.705667,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.4969,0,2,0,10.49694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.702985,3.732691,3.717838,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5002,0,2,0,10.50023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.706932,3.728698,3.717815,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5037,0,2,0,10.50366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.726105,3.710759,3.718432,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5068,0,2,0,10.50684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.725594,3.682873,3.704233,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5100,0,2,0,10.51003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.716834,3.685606,3.70122,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5135,0,2,0,10.51346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.69206,3.711418,3.701739,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5171,0,2,0,10.51712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.689346,3.702735,3.69604,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5205,0,2,0,10.52046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.679883,3.698811,3.689347,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5240,0,2,0,10.52399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.726375,3.696191,3.711283,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5273,0,2,0,10.52732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.687581,3.673986,3.680783,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5306,0,2,0,10.53057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.702989,3.724786,3.713887,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5342,0,2,0,10.53422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.69948,3.684973,3.692226,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5376,0,2,0,10.5376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.71232,3.7077,3.71001,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5410,0,2,0,10.54095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.690963,3.71866,3.704812,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5444,0,2,0,10.54443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.70344,3.716971,3.710206,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5478,0,2,0,10.5478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.66722,3.690701,3.678961,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5510,0,2,0,10.55095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.689465,3.685686,3.687575,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5543,0,2,0,10.55426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.665173,3.680295,3.672734,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5576,0,2,0,10.5576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.705865,3.68069,3.693277,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5610,0,2,0,10.56098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.702605,3.710883,3.706744,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5644,0,2,0,10.56437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.697918,3.701972,3.699945,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5676,0,2,0,10.56755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.692037,3.691294,3.691665,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_59,10.5710,0,2,0,10.57095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.71244,3.679902,3.696171,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
